jobCategories_id,jobCategories,techStacks,responsibility,qualifications,preferredRequirements
2,프론트엔드 개발자,"['JavaScript', 'React', 'Redux']","• 마이디 서비스 어드민/B2B 웹 개발
• 마이디 웹/앱 서비스 개발
• 에스앤피랩 프론트엔드 업무 개선","• Javascript에 대한 경험과 높은 이해도
• React의 경험과 동작 원리에 대한 높은 이해도
• 상태 관리 라이브러리 (redux, mobx 등)에 대한 경험과 높은 이해도  
• 프론트엔드 실무 경험 10년 이상이신 분","• 기본적인 자료구조 및 알고리즘 이해도
• Next.js 및 typescript 실무 사용 경험
• 성능 최적화 경험
• 브라우저 렌더링에 대한 이해도
• 단위/통합 테스트에 대한 경험
• 유연한 사고, 끈기  "
18,크로스플랫폼 앱개발자,"['Git', 'Kotlin', 'Android OS', 'REST API', 'iOS', 'Swift', 'React Native', 'Flutter']","• 사업 요구사항에 따른 앱 운영 및 개발합니다.
• UX 기획자, 디자이너, 마케터와 함께 다분야 융합팀을 이뤄 공통의 미션을 달성합니다.","• 앱 개발 경력 3년차 이상
• Flutter를 메인 기술로 사용할 수 있는 분 
• iOS, Android 플랫폼에 대한 경험 보유자
• RESTful API 및 웹 서비스와 상호 작용하는 경험자
• 소스 코드 버전 관리 시스템(Git) 사용 가능자 
• 앱 배포 경험자","• 서비스에 몰입하고 헌신할 수 있는 분 우대
• 일놀놀일이 가능하신 분 우대
• React Native, Swift, Kotilin 우대"
2,프론트엔드 개발자,"['JavaScript', 'ES6', 'Git', 'TypeScript', 'React', 'Nuxt.js', 'HTML5', 'Vue.js', 'CSS 3', 'Next.js']","KISTI 프로젝트 수행
• 양자컴퓨팅 클라우드
• 디지털 융합 R&D 플랫폼 활용 Science Application 등록 관리 서비스 개발

(가칭) 양자 가상 실험실 개발
• Web Portal 개발
• 웹 기반 통합 개발 환경 구현","• 프론트엔드 부분 5년 이상의 경력
• React JS, NextJS를 이용한 서비스 개발 경험
• Typescript 사용 가능
• Git을 기반으로 하는 소스 코드 및 버전 관리
• 컨테이너 기반의 배포 경험","• 컴퓨터공학(전산학) 관련 전공
• tailwind css, styled-component 라이브러리 사용 가능
• react-query, zustand, react-hook-form 사용 가능
• 기획, 디자인, 백엔드와 협력 경험"
8,인공지능/머신러닝,"['Transformers', 'NLP', 'DeepLearning', 'TensorFlow', 'Python', 'PyTorch']","• LLM 모델 연구 및 고도화
• LLM 연구의 서비스화를 위한 개발 지원","• 경력 3년 이상 또는 관련 학과 석사 학위 소지자(2)
• PyTorch, Tensorflow와 같은 딥러닝 프레임워크에 대한 지식 및 개발 경험
• Attention 메커니즘을 포함한 Transformers에 대한 이해도가 높으신 분
• LangChain, Auto-GPT, LlamaIndex, SimpleAIChat, MetaGPT, AuoChain, Llama2-Accessory, PEFT, QLora 등 LLM 관련 라이브러리 및 프레임워크에 대한 경험이 있으신 분","• 인공지능 관련 대회(해커톤, 캐글, 그랜드챌린지 등)의 출전 경험 및 입상
• Multimodal LLM에 대한 연구에 관심이 있으신 분
• Attention 메커니즘을 포함한 Transformers에 대한 이해도가 높으신 분
• FastAPI, Ray, Optuna, Docker 등에 대한 활용 경험이 있으신 분
• 연구 세션 진행 등 AI 교육에 관심이 있으신 분
• 새로운 기술에 대한 관심이 많고, 자기개발을 위해 노력하시는 분"
2,프론트엔드 개발자,"['Git', 'Jest', 'TypeScript', 'React', 'Storybook', 'AWS', 'Emotion', 'Next.js', 'SWR']","■ 합류하면 함께 이런 일을 해요.
• 애자일 방법론에 따라 제품을 개발합니다.
• GitHub Project를 사용하여 이슈를 관리하고, 기록 기반의 소통을 합니다.
• Pull request를 통해 checkList 기반 코드 리뷰를 진행하여 코드와 제품 품질을 관리합니다.
• Jest를 사용하여 단위 테스트 및 e2e 테스트를 진행합니다.
• GitHub action, AWS, Vercel을 사용하여 CI/CD 파이프라인을 수행합니다.
• FC를 통해 코드의 제품의 향상을 토론하고 적용합니다.

■ 위시켓 프론트엔드팀은 이렇게 일해요.
• 기술적 역량과 긴밀한 협업으로 통일되고 지속적으로 향상되는 유저 경험을 제공하기 위해 노력합니다.
• 유저 데이터 분석을 기반으로 유저의 요구를 이해하고 적용하는 방향으로 나아갑니다.
• 유연하고 빠른 속도로 변화하는 요구사항에 대응하며, 빠르게 시장에 출시하는 것을 목표로 합니다.

■ 위시켓 프론트엔드팀은 이런 기술을 사용해요.
• React, Next.js, TypeScript, SWR, Tailwind, Emotion, Storybook, Jest

■ 위시켓 프론트엔드팀은 이런 철학을 가지고 있어요.
• 모든 것의 우선 순위는 유저입니다.
   - 필요하다면 모든 규칙을 무시할 수 있습니다.
• 다음 순위는 함께 일하는 동료입니다.
   - 합의하에 모든 규칙을 변경할 수 있습니다.
   - 혼자하는 개발은 없습니다. 과거의 나, 현재의 나, 미래의 나와 함께 개발합니다.
   - 개발자는 Code, Commit, PR로 소통합니다. 원활한 소통을 위해 정성을 다합니다.
• 모든 것은 코드로 관리합니다.
   - 사람을 믿지 않습니다. 사람에 의한 의존성을 최대한 제거합니다.
   - 일관성있는 인프라를 셋업할 수 있게 하여 빠르게 복구 할 수 있게 합니다.
   - 모든 규칙은 코드로 통제되고 자동화하여 개발에 집중할 수 있게 합니다.
   - 코드로 관리할 수 없는 것은 반드시 기록합니다.
• 버그는 모든 문제를 야기합니다.
   - 최대한 에러를 발생시키려고 노력합니다.
   - 편하게 하려고 우회하지 않습니다.","• 신입~5년 이하의 React 기반 웹 프론트엔드 개발 경험이 있으신 분
• TypeScript 실무 경험이 있는 분
• GitHub 사용한 코드 형상 관리 및 버전 관리 경험이 있는 분
• 개발자, 디자이너, 기획자등 동료와 협업 경험이 있는 분

■ 이력서는 이렇게 작성해주세요!
• 단순하게 경력 및 성과만 적어주는 것 보다 그 경험을 통해 느끼거나 배운 점을 작성해주세요.
• 문제 발견부터 해결까지 어떠한 과정을 거쳤고, 어떤 결정을 하셨는지 작성해주세요.
• 유저 또는 동료 중심에서 무엇인가를 개선하기 위해 시도 또는 실행했던 경험을 작성해주세요.
• 본인이 기록하고 있는 블로그 URL 또는 커뮤니티(링크드인, 커리어리 등) 프로필을 남겨주세요.","• Next.js(13버전 이상)을 사용 경험이 있는 분
• 웹 서비스를 지속적으로 관리하고 발전시킨 경험이 있는 분
• UI/UX에 대한 이해와 관심이 많은 분
• npm 이용한 패키지 배포 경험이 있는 분
• Jest, Cypress 등 단위 테스트 및 e2e 테스트 경험이 있는 분
• 테스트 주도 개발(TDD) 경험이 있는 분"
1,서버/백엔드 개발자,"['JavaScript', 'TypeScript', 'MySQL', 'Node.js', 'Linux']","개발팀은 고객 사에게 지속적이고 안정적인 서비스를 제공을 목표로 합니다.
회사와 같이 성장해 나갈 적극적인 인재를 채용하고 있습니다.
상세 주요 업무는 아래와 같은 일을 하고 있습니다.

• 당사 백엔드 서비스 및 솔루션 개발
• 기존 서비스 유지 보수 
• 백엔드 서비스 최적화 작업
• 디자인 패턴을 활용한 아키텍처 설계 ","• CS 관련 기본 지식
• Mysql, Node.js, Javascript, TypeScript 활용한 개발 경험","• MSA 환경 설계 경험이 있으신 분
• 프로젝트 설계부터 서비스까지 경험이 있으신 분
• CI/CD, 유닛테스트 사용 경험 
• 신기술 관심이 많으시고, 이를 학습 및 프로젝트에 적극적으로 적용하시려는 의지가 있으신 분"
22,블록체인,"['JavaScript', 'AI/인공지능', 'React', 'Blockchain', 'Solidity']","• 기개발된 블록체인 지갑 서비스 기능 추가
• 기개발된 블록체인 지갑 디자인 개선
• 서비스 예정 AI 플랫폼 개발","• 상용화 플랫폼 개발 경험이 있으신 분
• 기개발된 코드를 분석하여 디버깅이 가능하신 분
• 기개발된 서비스를 유지보수 및 디자인 개선이 가능하신 분
• 사용자 경험 개선에 대한 높은 관심을 갖고 계신 분
• PM, PD 등 관련자들과 원할한 커뮤니케이션이 가능하신 분","• 블록체인 생태계에 관심과 애정이 있거나 관련 개발 경험이 있으신 분 
• AI그림, AI채팅 등 AI 기반 기술에 관심이 있으신 분
• 서비스 개발에 대해 함께 고민하고 지식을 공유하는 것에 열정적이신 분
• 기술 이슈를 리딩할 수 있고, 주니어 개발자들의 성장을 도울 수 있는 분
• 새로운 방식으로 기능을 구현하고자 하는 노력과 탐구심이 있으신 분"
1,서버/백엔드 개발자,"['Django', 'MySQL', 'Linux', 'FastAPI', 'AWS', 'Redis', 'Python', 'SQL']","• Python 기반으로 백엔드 비즈니스 로직을 개발하고 배포합니다.
• 데이터 성격에 맞게 관계형 데이터베이스(MySQL, Postgresql 등)과 Redis에 데이터를 적재하고 이용하는 코드를 작성합니다.
• Sentry, CloudWatch 등을 통해 시스템에서 발생하는 모든 이슈 사항에 대해서 추적하고 해결합니다.
• 직무를 수행하면서, 기술적으로 불편한 점이 존재시, 개선 필요한 아키텍처를 오너쉽을 가지고 주도적으로 제안합니다.
• PA(Product Analytics) 도구를 연동하고 데이터를 관리합니다.
• AI 서빙 및 AI에 학습시킬 데이터의 파이프 라인을 관리합니다.
• AWS, GCP 등의 클라우드 위에서 인프라를 관리합니다.","• 리눅스 환경과 Git에 익숙하신 분
• HTTP통신 / RESTFUL 한 API 개발에 대한 이해도가 있으신 분
• SQL 쿼리에 대한 이해가 있으신 분
• FastAPI, Django 등 Python 웹 프레임워크를 다뤄보신 분
• Python 비동기 처리에 대한 이해가 있으신 분
• 주도적으로 자신의 일을 찾아 문제를 해결하고 개선하는 분","• Python 환경에서 서비스를 개발하고 운영해 보신 분
• 자동화된 테스트에 대한 작성 경험이 있으신 분
• 데이터 웨어하우스와 데이터 엔지니어링에 대한 경험이 있으신 분
• AWS를 이용한 서비스 운영 경험이 있으신 분
• 비즈니스 마인드를 가지고 비즈니스에 기여하는 것을 즐거워 하시는 분
• 보다 성숙한 커뮤니케이션 능력을 가지신 분
• 법률 시장에서의 문제를 해결하는데 관심이 있으신 분"
1,서버/백엔드 개발자,"['Spring Framework', 'Git', 'REST API', 'IntelliJ IDEA', 'NoSql', 'Java', 'Visual Studio Code', 'Mybatis']","• 고객서비스 및 부동산 웹/앱 애플리케이션 백엔드 개발/운영
• 사내/대외 서비스 시스템 설계, 개발 및 유지보수

※ 개발환경
• 사용언어: Java
• 주요 라이브러리: Spring framework, mybits
• 업무도구: SVN, Git, vscode, intellij, eclipse 등","• 백엔드 개발 경력 3년 이상
• Java, Springboot를 이용한 Web Application 개발 경험자
• 웹 서비스 인프라 구축 및 운영 경험자
 (apache, tomcat, redis, Elasticsearch 등)
• MVC, RESTful API 개발 경험자
• RDBMS 설계, NoSql 경험자","• 해당직무 근무경험
• Springboot, MSA, JPA 등 트렌디한 개발 경험자
• Git를 활용한 업무 관리 및 협업 경험자
• Postgresql, MySql, MSSql, Redis 경력
• Geoserver, OpenLayers 개발 경력
• JQGrid, JQuery 개발 경력
• JasperReport 개발 경력
• Qgis, Naver/Kakao Map API, 지리정보 시스템 개발 경력
• 공공 OPEN API 활용 빅데이터 운영 경력
• 소셜 서비스 개발 경력
• 비개발 직무 실무자와의 원활한 커뮤니케이션 보유자
• 프롭테크 개발 경험이 있거나 신사업에 큰 관심을 가지신 분
• 부동산 서비스 유경험자"
2,프론트엔드 개발자,"['ES6', 'Node.js', 'HTML5', 'CSS 3', 'jQuery']","• 부동산 웹/앱 애플리케이션 개발
• 프론트엔드 아키텍처 설계
• 기존 Project의 UI/UX 개선","• 개발 경력 3년 이상
• vue.js, react 등 프론트엔드 개발 가능자
• ES6 높은 이해도 보유자
• HTML5, CSS 등의 W3C 웹 표준에 대한 높은 이해도 보유자","• 해당직무 근무경험
• node.js, Jquery 높은 이해도 보유자
• Component 설계
• 문제에 대한 원인 파악력과 분석력
• 비개발 직무 실무자와의 원활한 커뮤니케이션 보유자
• 프롭테크 개발 경험이 있거나 신사업에 큰 관심을 가지신 분
• 부동산 서비스 유경험자"
16,IOS 개발자,"['iOS', 'Swift', 'AWS', 'Objective-C']",• iOS 앱 서비스 개발 및 유지보수,"• 경력: 경력 3년↑
• iOS 개발경력 3년이상 및 출시 경험이 있으신 분
• Objective-C, Swift 프로그래밍 개발 경험이 있으신 분
• RESTful API 사용 경험이 있으신 분
• 코드 개선과 리뷰에 적극적이신 분
• 앱 빌드 및 배포 경험을 가지고 계신 분    ","• AWS 및 클라우드 서버와의 호환 개발 경험이 있으신 분
• Live Streaming(HLS, RTSP 등)에 대한 이해  및 개발 경험 있으신 분
• 오픈소스 분석이나 최신 기술 논문 등의 자료를 이해, 구현한 경험이 있는 분
• WebView기반의 Hybrid 앱 개발 경험이 있는 분
• Clean Architecture, MVVM, MVI, MVP 아키텍처 패턴에 대한 이해도가 있으신 분 
• 소켓통신, ble통신에 대한 이해도가 있으신 분
• git(코드 형상 관리 시스템)에 대한 이해도가 있으신 분"
1,서버/백엔드 개발자,"['GCP', 'Spring Boot', 'NoSql', 'Java', 'Spring Data JPA', 'QueryDSL']","• 클라우드 인프라 설계 및 운영
• 서비스 API 서버 설계 및 운영
• 지속적인 개선이 가능한 업무 프로세스 수립","• 백엔드 개발 경험 3년 이상 또는 이에 준하는 이해도가 있는 분
• Spring Boot를 이용하여 웹 서비스 개발이 가능하신 분
• JPA, QueryDSL을 이용한 쿼리 조회 가능하신 분
• Spring Batch를 이용한 배치 시스템 구축
• MSA 아키텍처에 대한 이해 또는 Spring Cloud 기반 개발 경험이 있으신 분
• DB 설계·적용·활용에 대한 높은 이해도를 보유하신 분
• Container 기반 서버 운영

### 사용 중인 기술 스택
- Framework : Spring Boot, Spring Cloud, Spring Config, Spring Batch
- ORM : JPA, QueryDSL
- Infra : GCP VPC, NAT Gateway, ECR/ECS, ELB/NLB, MemoryDB
- DB : NCP MySQL, GCP MySQL","• RDBMS 및 NoSQL에 대한 높은 이해도를 가지고 계신 분
• 대용량 데이터 처리 경험을 가지신 분
• GCP Kubernates 설계 경험을 가지신 분
• 유지보수가 쉽고 확장 가능한 코드 설계에 대한 끝 없는 욕심을 갖고 계신 분
• 새로운 기술에 관심이 많고 꾸준히 스스로 학습하시는 분
• 긍정적 사고와 책임감을 바탕으로 원활한 커뮤니케이션을 하시는 분
• 팀과 함께 성장하기 위해 역량 향상에 노력하며 지식을 공유하는 문화를 좋아하시는 분"
1,서버/백엔드 개발자,"['Node.js', 'AWS', 'NestJS', 'GitLab', 'GitHub']","• 자사 웹/앱 서비스 개발
• 기존 플랫폼 기능 개선 및 추가 기능 개발
• 서비스의 API 및 시스템 개발 운영 및 유지보수
• Github를 사용한 소스코드 관리","• 백엔드: Node.js, Java, Node
• 배포 및 운영: AWS EC2, Github
• 2년 이상의 웹/앱 백엔드 개발 경력이 있으신 분 혹은 그에 준하는 역량을 갖추신 분
• 모바일 반응형 웹 웹사이트 개발 경험이 있으신 분","• 풀스택 개발자
• AWS 서비스 경험이 있으신 분
• 이커머스 플랫폼 서비스 개발 및 운영 경험
• 외부 API 연동 경험자"
8,인공지능/머신러닝,"['JavaScript', 'NLP', 'Python', 'AZURE']","• OpenAI, Azure, google ....GPT API를 사용하여 앱에서 챗봇 TTS 기능을 구현
• AI 챗봇의 대화 로직 설계 및 구현
• 사용자들의 보험 상품에 대한 질문에 대응하는 알고리즘을 개발
• 이미지/영상 분야 인공지능 개발
• 인공지능 및 엔지니어링을 포함한 인공지능 학습 데이터 자동 생성
• Generative Image AI 기술 개발
• NLP 인공지능 알고리즘 개발","• NLP 관련 프로젝트를 서비스 출시까지 진행 경험자
• 최근 6개월 이내의 새로운 AI 기술 / 논문에 대한 적용 사례 있는분
• GPU(VRAM) Memory Optimization 경험자
• Server, DevOPs, Backend 부서와 함께 프로젝트를 진행한 경험하신분
• Python, JavaScript","• TTS, STT 개발 경험
• 챗봇 또는 대화 시스템 개발 경험
• 컴퓨터공학/전자공학/수학/AI 관련 석사 학위 소지
• 딥러닝 기반 NLP 알고리즘 개발 및 상용화 경험
• AI 연구기술 / 논문에 대한 높은 이해 및 구현 경험
• Azure, AWS 기반 유경험자"
15,SW/솔루션,"['JavaScript', 'AI/인공지능', 'Python']",• GPT를 이용한 대화형 AI 교육 솔루션 개발,"• 신입/경력 (3년 이상)
• 대화형 AI 서비스에 대한 기본적인 이해
• GPT 프롬프트 작성 경험 
• javascript 기반, 또는 Python 프로그래밍 경험","• 프론트엔드 개발 경력이 있으신 분 (VueJs, React 등)
• 최신 기술 동향 및 업계 동향에 대한 지속적이고 효과적인 리서치 능력을 갖춘 분
• 비용 효율성과 속도에 대한 이해도가 있으신 분
• 영어로 커뮤니케이션 가능하신 분
• 새로운 기술 습득과 지식 공유에 즐거움을 느끼시고 자기 개발을 위해 노력하시는 분
• 다양한 포지션의 분들과 원활한 소통 및 협업 능력을 갖추신 분"
11,QA 엔지니어,"['Slack', 'Notion', 'QA', 'Confluence', 'Jira']","• MVP 프로젝트 기반의 테스트케이스 작성 및 실행
• 시나리오 기반의 테스트케이스 작성 및 실행
• 웹 QA 및 새로운 버전 테스트
• 테스트 환경 구축 및 서비스 배포 관리","• Lean 프로세스에 맞는 능동적인 업무 진행
• 3년 이상의 웹/앱 서비스 QA 경력 및 높은 이해도
• 서비스 런칭 QA 경험
• 원활한 의사소통 능력","• 컴퓨터공학 전공 혹은 그에 준하는 소프트웨어공학 기반 지식 보유
• 애자일 스프린트, MVP 단위 개발 프로세스에서의 QA 경험
• Notion, JIRA, Slack, Confluence 등의 협업툴 사용 경험
• ISTQB, CSTS 등 테스트 관련 자격증 보유
• 테스트 자동화 구축 및 운영 경험"
9,devops/시스템 엔지니어,"['MySQL', 'Node.js', 'Linux', 'C++', 'Java', 'CentOS', 'AWS', 'Python', 'C#']","• Linux 기반 시스템 운영 지원 (IDC 및 AWS)
• 서비스 운영 지원(apache, tomcat 등)
• 사내 인프라 관리
　- 보안 솔루션(AhnLab EPP), 망연계 솔루션, 가상화 솔루션(vSpehere) 관리
　- PC (Windows, macOS) 관리","• 인프라 운영 신입 또는 경력 5년 이하 
• 리눅스(CentOS, Redhat) 운영 경험자
• 솔루션 운영 및 PC 관리 경험자","• 어플리케이션 특성에 맞는 운영 및 장애처리 경험자(WEB/WAS 설치, 운영, 튜닝, 모니터링, 장애조치)
• Open Source에 대한 관심과 경험
• 리눅스 관련 자격증 보유자 우대"
3,웹 풀스택 개발자,"['TypeScript', 'Node.js', 'React', 'AWS', 'React Native']","• React 앱 개발 
• 새로운 feature 개발과 유지 보수 관리 업무","• 3년 이상의 React Native(TypeScript) 또는 React 개발 경험
• REST API 및 WebSocket에 대한 이해
• 개발자 관점이 아닌 사용자의 편의를 위한 개발 마인드","• 영어 소통
• 3년 이상 경력 필수 "
2,프론트엔드 개발자,"['JavaScript', 'TypeScript', 'React', 'NestJS', 'GraphQL']","• 자사 웹/앱 서비스 개발
• 기존 플랫폼 기능 개선 및 추가 기능 개발
• 서비스의 API 및 시스템 개발 운영 및 유지보수
• Github를 사용한 소스코드 관리","• 프론트엔드: React, React Native, Typescript, Nestjs, Taliwind, GraphQL
• 배포 및 운영: AWS EC2, Github
• 2년 이상의 웹/앱 개발 경력이 있는 분 혹은 그에 준하는 역량을 갖추신 분
• 모바일 반응형 웹사이트 개발 경험이 있으신 분","• 풀스택 개발자
• AWS 서비스 경험이 있으신 분
• 이커머스 플랫폼 서비스 개발 및 운영 경험
• 외부 API 연동 경험자"
4,안드로이드 개발자,"['Android OS', 'Kotlin', 'Java']",• Android 기반 Application 개발 및 솔루션 유지보수,"• 학력: 대졸 이상(컴퓨터공학과 혹은 관련 학과 졸업)
• 경력: Android 개발 경력 2년 이상인 분
• Java와 Kotlin 개발 경험이 있는 분
• MVVM 아키텍처에 대한 이해 및 개발 경험이 있는 분
• UI/UX에 대한 기본적인 이해가 있는 분","• PKI, FIDO 관련 지식 보유 및 관련 개발 경험이 있는 분
• 코드 분석 및 리펙토링, 아키텍처 개선 경험이 있는 분
• 스토어에 앱 배포 및 운영 경험이 있는 분
• 새로운 기술 습득 및 지식 공유를 즐기는 분
• 장애 발생 시 원인 분석 및 수정을 원활히 해낼 수 있는 분 "
1,서버/백엔드 개발자,"['Java', 'Spring', 'SQL']","[숙박개발실 소개] 
숙박개발실에서는 야놀자와 제휴를 맺은 국내 및 해외 숙소를 위한 서비스를 개발하고 있으며, 제휴되니 숙소 콘텐츠를 야놀자 및 외부 OTA에게 제공하기 위한 전반적인 파이프라인을 관리합니다. 숙박업소를 운영하는 파트너사에게는 야놀자를 통해 편리하고 효과적으로 상품을 판매할 수 있도록 다양한 기능을 제공하며, 야놀자를 이용하는 고객들에게는 최적화된 숙소와 재고 및 가격 등의 정보를 제공하기 위한 시스템을 개발하고 있습니다.

[담당 업무]
• 야놀자 제휴 숙소 백오피스 시스템 개발
• 야놀자 제휴 채널 API 연동 및 백오피스 개발
• 야놀자 제휴 숙소를 위한 상품 판매 관리, 매출 관리 등 다양하고 편리한 기능을 제공하기 위한 파트너 센터 개발
• 야놀자 제휴 숙소에 제공하는 Business Model 및 계약 시스템 개발
• 야놀자 B2C용 국내외 숙소 정보 제공 및 재고관리 시스템 개발

[채용팀 TALK]
CTO그룹 서비스 개발 유닛 산하의 숙박개발실에서 국내외 숙박 상품과 관련된 백오피스 시스템 개발을 담당해 주실 5년 이상 경력의 Junior Back-end Engineer를 채용합니다. 대량의 트래픽 대응과 안전한 서비스 제공을 위한 설계부터 운영까지의 전체 과정을 경험하게 되며, 파트너사의 숙박 판매 정보 데이터를 야놀자 앱에 딜리버리하고 가공하는 등의 숙박 상품 서비스 개발을 이끌게 됩니다. 시스템의 확장 및 복잡도 증가에 대한 분석과 구조적인 해결 역량을 보유하신 분, 비즈니스 이해도를 바탕으로 서비스에 대한 깊은 책임감을 보유하신 분들의 많은 관심과 지원 부탁드립니다.","* 관련 경험/ 역량을 보유하시고 계시다면, 서류에 필수적으로 작성 부탁드립니다.
• 7년 이상의 Back-end 개발 경력
• OOP principle을 잘 이해하고 개발에 활용하시는 분
• Java/Spring/ORM을 이용한 web application 개발 경험
• SQL/DBMS 에 대한 이해와 활용 능력을 보유하신 분
• 대용량 데이터 및 high availability 시스템 개발 가능하신 분
• 서버 및 네트워크에 대한 기본적인 이해 능력을 보유하신 분","• Trouble shooting 경험
• 이기종 system integration 경험
• 다양한 인터넷 환경에서의 Failover 처리에 대한 경험
• 대규모 트래픽이나 대용량 데이터 처리를 위한 시스템 설계 및 개발 경험
• 조직 확대에 따른 시스템 복잡도 증가로 발생하는 여러 문제를 경험하고 해결해 본 경험
• 주어진 개발 Feature의 비즈니스 임팩트를 분석하여 더 좋은 결과물을 만들어 본 경험"
15,SW/솔루션,"['Linux', 'SW', 'Java', 'Embedded', 'C', 'Network']","• 리눅스 기반 클라이언트 SW 개발									
• 리눅스 기반 서버 SW 개발									
• 리눅스 기반 미들웨어 SW 개발									
• 임베디드 기술 연구									","• 리눅스 환경 개발 경험자									
• C와 Java에 대한 개발 능력 보유자									
• 네트워크 통신에 대한 지식 보유자									
• 최신 기술 습득 및 협업에 대한 오픈 마인드 보유자									
","• SDN(Software Define Network) 관련 개발 경험									
• NFV(Network Function Virtualization) 관련 개발 경험									
• 리눅스 기반 네트워크 장비 개발 경험									
• 오픈 소스에 대한 사용(포팅 및 기능 추가 등) 경험									
"
3,웹 풀스택 개발자,"['Spring Boot', 'AWS', 'MariaDB']","• 웹/서버 개발
　- 기존 서비스 솔루션 웹/서버 유지보수
　- 신규 서비스 솔루션 웹/서버 개발
• IoT 관련 서비스 연구
• AI 모델 연계 및 데이터 전처리","• Spring  Boot 기반 개발 경험
• DB에 대한 이해 및 설계 경험","• 프론트엔드 프레임웍 경험자
• 컴퓨터공학 전공자 우대
• IT관련 자격 보유자 우대
• AWS를 활용한 서버 구축 경험자
• AI + IoT 관련 경험자"
15,SW/솔루션,"['Linux', 'SW', 'Embedded', 'C', 'ethernet']","• Embedded 소프트웨어 개발									
• Ethernet 소프트웨어 개발									","• 소프트웨어 개발 경험자 (C/C++)									
• Embedded 시스템 개발경험 (Linux)									","• 공학계열, SW, 광통신, 전산, 컴퓨터/시스템공학, 전기/전자공학									
• linux 소프트웨어 개발 									
• 스위치 소프트웨어 개발 겸험자									"
8,인공지능/머신러닝,"['machinelearning', 'tensorflow', 'deeplearning', 'ai/인공지능', 'pytorch', 'python']","• 인공지능 모델 설계 및 선정									
• 인공지능 모델 학습을 위한 데이터 확보 및 전처리									
• 인공지능 모델 학습, 평가, 관리 									
• 물류로봇시스템 내 인공지능 니즈 파악 및 목표 선정","• [학력] 석사 이상									
• 근무지 : 대전									
• 공학계열 전공자									
• 머신러닝/딥러닝 관련 지식 보유									
• Python 기반 개발환경에 익숙한 분									
• 딥러닝 라이브러리(Tensorflow, PyTorch) 유경험자	","• 딥러닝 관련 논문 작성 경험자									
• 관련 논문 이해를 통한 개발 능력자									
• 로보틱스 관련 지식 보유자									
• 로봇 개발 또는 활용 경험자									
• 신기술 및 최신연구에 집중 가능하신 분									
• 사용자의 니즈 파악이 가능하신 분									
• 우수한 커뮤니케이션 스킬  보유하신 분"
3,웹 풀스택 개발자,"['MySQL', 'PHP']","• PHP 웹 사이트 버그 개선
• PHP 웹사이트 성능 개선 
• PHP 웹사이트 새로운 기능 개발","• PHP, MYSQL 개발 경력 최소 2년 이상
• 유지 보수 업무 가능하신 분 
• CTO가 미국인이라서 글 혹은 대화로 영어 소통 가능하신 분","• 영어 사용
• 유지 보수 경력 보유자 
• 계약직으로 업무를 해보고 정규직 채용 방향으로 괜찮으신 분"
15,SW/솔루션,"['FW', 'Embedded', 'C']","• 초음파 센서 S/W 개발 및 테스트 									
• LIN, DSI3, UART, I2C, 485, PLC 통신 제어 경험									
• C언어 기반의 Embedded S/W (Firmware) 개발 가능자									","• 경력 (3년 이상)									
• 전기/전자/전파/제어/ 컴퓨터공학 전문학사 이상									
• C언어 활용 가능자									","• 관련분야 석사급 전공자									
• ISO26262 기능안전 기반 설계 경험자 									
• ADAS 분야 양산 개발 경험자									
• IATF16949, VDA6.3 (A-Spice) 기반 개발 프로세스 실무 경험									
• 영어 우수자									"
